ChemicalName	InferenceGeneSymbol
2-(2,5-difluorophenyl)-5-(2-(methylsulfonyl)-2,6-dihydropyrrolo(3,4-c)pyrazol-5(4H)-yl)tetrahydro-2H-pyran-3-amine	IL6
2-(2,6-diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione	CCL2
2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid	CCL2
2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid	IL1B
2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid	TNF
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	ACE2
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	AGT
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	BSG
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	CCL2
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	CRP
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	CXCL10
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	CXCL8
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	IL10
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	IL1B
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	IL2
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	IL6
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one	TNF
2-(2-aminoethyl)pyridine	IL6
2,2'-azobis(2-amidinopropane)	CCL2
2,2-bis(4-glycidyloxyphenyl)propane	AGT
2,2-bis(4-glycidyloxyphenyl)propane	CCL2
2,2-bis(4-glycidyloxyphenyl)propane	CXCL8
2,2-bis(4-glycidyloxyphenyl)propane	IL10
2,2-bis(4-glycidyloxyphenyl)propane	IL1B
2,2-bis(4-glycidyloxyphenyl)propane	IL6
2,2-bis(4-glycidyloxyphenyl)propane	TNF
2,2-bis(4-hydroxyphenyl)-1,1,1-trichloroethane	CXCL8
2,2-bis(4-hydroxyphenyl)-1,1,1-trichloroethane	IL1B
2,2-bis(4-hydroxyphenyl)-1,1,1-trichloroethane	TNF
2-(2-chloro-4-iodophenylamino)-N-cyclopropylmethoxy-3,4-difluorobenzamide	IL6
2-(2-cresyl)-4H-1-3-2-benzodioxaphosphorin-2-oxide	IL1B
2,2-dichloroacetyl chloride	TNF
2,2'-Dipyridyl	CXCL8
2,2'-Dipyridyl	IL1B
2,2'-Dipyridyl	IL6
2,2'-Dipyridyl	TNF
22-hydroxycholesterol	CCL2
22-hydroxycholesterol	CXCL8
22-hydroxycholesterol	SELE
22-hydroxycholesterol	TNF
2,2'-(hydroxynitrosohydrazono)bis-ethanamine	IL1B
2,2'-(hydroxynitrosohydrazono)bis-ethanamine	TNF
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	ACE2
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	ATP11A
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	CSF3
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	F8
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	FUT2
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	HCK
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	IL10
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	TMPRSS2
2',3,3',4',5-pentachloro-4-hydroxybiphenyl	TYK2
2,3',4,4',5-pentachlorobiphenyl	ABO
2,3',4,4',5-pentachlorobiphenyl	CCL2
2,3',4,4',5-pentachlorobiphenyl	F8
2,3',4,4',5-pentachlorobiphenyl	IL6
2,3',4,4',5-pentachlorobiphenyl	TNF
2,3',4,4',5-pentachlorobiphenyl	UGCG
2,3,5,6-tetrachlorohydroquinone	TNF
2,3,5-trichloro-6-phenyl-(1,4)benzoquinone	IL1B
2,3,5-trichloro-6-phenyl-(1,4)benzoquinone	IL6
2,3,5-trichloro-6-phenyl-(1,4)benzoquinone	TNF
2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone	IL6
2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone	TNF
2,3,7,8-tetrachlorodibenzofuran	AGT
2,3,7,8-tetrachlorodibenzofuran	IL10
2,3,7,8-tetrachlorodibenzofuran	IL1B
2,3,7,8-tetrachlorodibenzofuran	IL6
2,3,7,8-tetrachlorodibenzofuran	LZTFL1
2,3,7,8-tetrachlorodibenzofuran	TNF
2-(3-benzoyl)-4-hydroxy-1,1-dioxo-2H-1,2-benzothiazine-2-yl-1-phenylethanone	CCL2
2-(3-benzoyl)-4-hydroxy-1,1-dioxo-2H-1,2-benzothiazine-2-yl-1-phenylethanone	IL1B
2-(3-benzoyl)-4-hydroxy-1,1-dioxo-2H-1,2-benzothiazine-2-yl-1-phenylethanone	IL6
2-(3-benzoyl)-4-hydroxy-1,1-dioxo-2H-1,2-benzothiazine-2-yl-1-phenylethanone	TNF
2,3-bis(3'-hydroxybenzyl)butyrolactone	BSG
2,3-bis(3'-hydroxybenzyl)butyrolactone	IL1B
2,3-bis(3'-hydroxybenzyl)butyrolactone	SELE
2,3-bis(3'-hydroxybenzyl)butyrolactone	TNF
2,3-bis(4-hydroxyphenyl)-propionitrile	CXCL8
2,3-bis(4-hydroxyphenyl)-propionitrile	IL1B
2,3-bis(4-hydroxyphenyl)-propionitrile	TNF
2,3-bis(palmitoyloxy)-2-propyl-1-palmitoylcysteine	IL10
2,3-bis(palmitoyloxy)-2-propyl-1-palmitoylcysteine	IL2
2,3-dialdehydocellulose	TNF
2,3-dimethoxy-1,4-naphthoquinone	TNF
23-epi-26-deoxyactein	IL6
23-epi-26-deoxyactein	TNF
2,3-pentanedione	CSF3
24,25-Dihydroxyvitamin D 3	CCL2
24,25-Dihydroxyvitamin D 3	CXCL8
24,25-epoxycholesterol	CXCL8
24,25-epoxycholesterol	SELE
2-(4-(2-carboxyethyl)phenethylamino)-5'-N-ethylcarboxamidoadenosine	IL10
2-(4-(2-carboxyethyl)phenethylamino)-5'-N-ethylcarboxamidoadenosine	TNF
2,4,3',5'-tetramethoxystilbene	CXCL8
2,4,4'-trichlorobiphenyl	CCL2
2,4,4'-trichlorobiphenyl	IL2RA
2,4,4'-trichlorobiphenyl	IL7
2,4,4'-trichlorobiphenyl	TMPRSS2
2,4,5,2',4',5'-hexachlorobiphenyl	CCL2
2,4,5,2',4',5'-hexachlorobiphenyl	CXCL8
2,4,5,2',4',5'-hexachlorobiphenyl	IL10
2,4,5,2',4',5'-hexachlorobiphenyl	IL1B
2,4,5,2',4',5'-hexachlorobiphenyl	IL2RA
2,4,5,2',4',5'-hexachlorobiphenyl	IL6
2,4,5,2',4',5'-hexachlorobiphenyl	IL7
2,4,5,2',4',5'-hexachlorobiphenyl	LZTFL1
2,4,5,2',4',5'-hexachlorobiphenyl	TMPRSS2
2,4,5,2',4',5'-hexachlorobiphenyl	TNF
2,4,5,2',4',5'-hexachlorobiphenyl	TYK2
2,4,5,2',4',5'-hexachlorobiphenyl	UGCG
2,4,5,2',5'-pentachlorobiphenyl	CCL2
2,4,5,2',5'-pentachlorobiphenyl	IL2RA
2,4,5,2',5'-pentachlorobiphenyl	IL6
2,4,5,2',5'-pentachlorobiphenyl	IL7
2,4,5,2',5'-pentachlorobiphenyl	TMPRSS2
2,4,5,2',5'-pentachlorobiphenyl	TNF
2,4,6-tribromophenol	BTK
2,4,6-trichlorophenyl 4-nitrophenyl ether	CCL2
2,4,6-trichlorophenyl 4-nitrophenyl ether	TNF
2-(4-amino-3-methylphenyl)-5-fluorobenzothiazole	IL6
2-(4-chloro-6-(2,3-dimethylphenylamino)pyrimidin-2-ylthio)octanoic acid	IL1B
2,4-decadienal	IL1B
2,4-decadienal	TNF
2,4-diaminotoluene	CCL2
2,4-diaminotoluene	CXCL8
2,4-diaminotoluene	IL2RA
2,4-Dichlorophenoxyacetic Acid	CCL2
2,4-Dichlorophenoxyacetic Acid	IL1B
2,4-Dichlorophenoxyacetic Acid	IL2
2,4-Dichlorophenoxyacetic Acid	IL2RA
2,4-Dichlorophenoxyacetic Acid	IL6
2,4-Dichlorophenoxyacetic Acid	TNF
2',4'-dihydroxy-6'-methoxy-3',5'-dimethylchalcone	IL1B
2',4'-dihydroxy-6'-methoxy-3',5'-dimethylchalcone	IL6
2',4'-dihydroxy-6'-methoxy-3',5'-dimethylchalcone	TNF
2,4-dihydroxy-N-(4-hydroxyphenyl)benzamide	TNF
2-(4-((dimethylamino)carbonyl)-3-fluorophenyl)-alpha,alpha-dimethyl-N-1,3,4-thiadiazol-2-yl-5H-(1)benzopyrano(2,3-b)pyridin-5-acetamide	CXCL8
2-(4-((dimethylamino)carbonyl)-3-fluorophenyl)-alpha,alpha-dimethyl-N-1,3,4-thiadiazol-2-yl-5H-(1)benzopyrano(2,3-b)pyridin-5-acetamide	IL1B
2-(4-((dimethylamino)carbonyl)-3-fluorophenyl)-alpha,alpha-dimethyl-N-1,3,4-thiadiazol-2-yl-5H-(1)benzopyrano(2,3-b)pyridin-5-acetamide	TNF
2,4-dinitrobenzenesulfonic acid	CCR2
2,4-dinitrobenzenesulfonic acid	IL6
2,4-dinitrobenzenesulfonic acid	TNF
2,4-dinitrotoluene	CXCL10
2,4-dinitrotoluene	F8
2,4-dinitrotoluene	TMPRSS2
2,4-dinitrotoluene	UGCG
2,4-di-tert-butylphenol	CXCL8
24-hydroxycholesterol	CCL2
24-hydroxycholesterol	CXCL8
2-(4-isobutylphenyl)propionic acid 4-(diethoxyphosphoryloxy)butyl ester	IL10
2-(4-isobutylphenyl)propionic acid 4-(diethoxyphosphoryloxy)butyl ester	IL1B
2-(4-isobutylphenyl)propionic acid 4-(diethoxyphosphoryloxy)butyl ester	IL6
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	AGT
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	CCL2
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	CCR2
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	CXCL10
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	CXCL8
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	IL1B
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	IL2
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	IL6
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	TNF
2-(4-nitrophenyl)-4-(4-fluorophenyl)-5-(4-pyridinyl)-1H-imidazole	TNF
24-norcholan-2,3,24-tryl-2,3,23-sulfuric acid	IL1B
24-norursodeoxycholic acid	TNF
2,4-thiazolidinedione	IL6
2,4-thiazolidinedione	TNF
2,5,2',5'-tetrachlorobiphenyl	CCL2
2,5,2',5'-tetrachlorobiphenyl	IL2
2,5,2',5'-tetrachlorobiphenyl	IL2RA
2,5,2',5'-tetrachlorobiphenyl	IL7
2,5,2',5'-tetrachlorobiphenyl	TMPRSS2
2,5-diaminotoluene	IL1B
2,5-dimethyl-4-benzoquinone	IL1B
2,5-dimethylcelecoxib	IL6
2,5-hexanedione	IL1B
2,5-hexanedione	TNF
25-hydroxycholesterol	CXCL8
25-hydroxycholesterol	IL1B
25-hydroxycholesterol	IL6
25-hydroxyprotopanaxadiol	AGT
25-methoxyldammarane-3,12,20-triol	TNF
2',5'-oligoadenylate	OAS1
2-(6-((3-(4-(diphenylmethoxy)piperidino)propyl)amino)imidazo(1,2-b)pyridazin-2-yl)-2-methylpropionic acid	CXCL8
2-(6-((3-(4-(diphenylmethoxy)piperidino)propyl)amino)imidazo(1,2-b)pyridazin-2-yl)-2-methylpropionic acid	TNF
2,6-diaminohexanoic acid (4-(5-fluorobenzothiazol-2-yl)-2-methylphenyl)amide	IL1B
2,6-diaminohexanoic acid (4-(5-fluorobenzothiazol-2-yl)-2-methylphenyl)amide	TNF
2,6-diaminopyridine-3,5-bis(thiocyanate)	IL1B
2,6-diaminotoluene	IL2RA
2,6-Dichloroindophenol	CXCL10
2,6-Dichloroindophenol	TNF
2,6-dinitrotoluene	AGT
2,6-dinitrotoluene	F8
2,6-dinitrotoluene	IL10RB
2,6-dinitrotoluene	IL1B
2,6-dinitrotoluene	LZTFL1
2,7-dihydroxynaphthalene	ACE2
2,7-dioxo-2,7-dihydro-3H-naphtho(1,2,3-de)quinoline-1-carboxylate	IL6
2,7-dioxo-2,7-dihydro-3H-naphtho(1,2,3-de)quinoline-1-carboxylate	TNF
27-hydroxycholesterol	CCL2
27-hydroxycholesterol	CCL3
27-hydroxycholesterol	CXCL8
27-hydroxycholesterol	IL1B
27-hydroxycholesterol	IL6
27-hydroxycholesterol	SELE
28-O-caffeoyl betulin	IL1B
28-O-caffeoyl betulin	TNF
2-acetoxy-5-(2-4-(trifluoromethyl)phenethylamino)benzoic acid	IL1B
2-acetoxy-5-(2-4-(trifluoromethyl)phenethylamino)benzoic acid	TNF
2-Acetylaminofluorene	CCL2
2-Acetylaminofluorene	CXCL10
2-Acetylaminofluorene	IL10
2-Acetylaminofluorene	IL1B
2-Acetylaminofluorene	IL2RA
2-Acetylaminofluorene	IL6
2-Acetylaminofluorene	MUC1
2-Acetylaminofluorene	TNF
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	CXCL10
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	IFNAR2
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	IL1B
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	IL2
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	IL6
2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	TNF
2-amino-2-methyl-1-propanol	TMPRSS2
2-amino-3-(4'-N,N-bis(2-chloroethyl)amino)phenylpropionic acid N-oxide	CXCL8
2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline	CCL2
2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline	CCL3
2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline	CCR2
2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline	IL1B
2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline	TNF
2-amino-3-methylimidazo(4,5-f)quinoline	IL10
2-amino-3-methylimidazo(4,5-f)quinoline	IL1B
2-amino-3-methylimidazo(4,5-f)quinoline	IL6
2-amino-5,6-dihydro-6-methyl-4H-1,3-thiazine	IL1B
2-amino-5,6-dihydro-6-methyl-4H-1,3-thiazine	TNF
2-amino-6-chloro-alpha-cyano-3-(ethoxycarbonyl)-4H-1-benzopyran-4-acetic acid ethyl ester	TNF
2-((aminocarbonyl)amino)-5-(4-fluorophenyl)-3-thiophenecarboxamide	IL6
2-((aminocarbonyl)amino)-5-(4-fluorophenyl)-3-thiophenecarboxamide	TNF
2-aminoethoxydiphenyl borate	CXCL8
2-aminoethoxydiphenyl borate	IL1B
2-aminoethoxydiphenyl borate	IL6
2-aminoethoxydiphenyl borate	TNF
2-aminophenol	CXCL8
2-Aminopurine	CCL2
2-Aminopurine	CXCL8
2-Aminopurine	IL6
2-Aminopurine	TNF
2-anisidine	CCL3
2-anisidine	CSF3
2-anisidine	CXCL8
2-anisidine	IL1B
2-anisidine	IL2
2-anisidine	IL2RA
2-anisidine	IL6
2-anisidine	SELE
2-anisidine	TNF
2-anthramine	CXCL8
2-anthramine	IL1B
2-anthramine	IL2
2-anthramine	IL7
2'-benzoyloxycinnamaldehyde	IL1B
2'-benzoyloxycinnamaldehyde	TNF
(2-boronoethyl)-cysteine	AGT
2-bromopropane	TNF
2-butenal	AGT
2-butenal	CCL2
2-butenal	CSF3
2-butenal	CXCL8
2-butenal	IL10
2-butenal	IL1B
2-butenal	IL2
2-butenal	IL6
2-butenal	IL7
2-butenal	TNF
2-chloro-4'-methoxychalcone	IL1B
2-chloro-4'-methoxychalcone	IL6
2-chloro-4'-methoxychalcone	TNF
2-chloro-5-nitrobenzanilide	AGT
2-chloro-5-nitrobenzanilide	BSG
2-chloro-5-nitrobenzanilide	CCL2
2-chloro-5-nitrobenzanilide	CCR2
2-chloro-5-nitrobenzanilide	CRP
2-chloro-5-nitrobenzanilide	CXCL8
2-chloro-5-nitrobenzanilide	IL10
2-chloro-5-nitrobenzanilide	IL1B
2-chloro-5-nitrobenzanilide	IL6
2-chloro-5-nitrobenzanilide	TNF
2-chloroethyl ethyl sulfide	CCL2
2-chloroethyl ethyl sulfide	CXCL10
2-chloroethyl ethyl sulfide	IL1B
2-chloroethyl ethyl sulfide	IL6
2-chloroethyl ethyl sulfide	TNF
2-chloro-N-(4-chlorobiphenyl-2-yl)nicotinamide	AGT
2-chloro-N6-methyl-(N)-methanocarba-2'-deoxyadenosine-3',5'-bisphosphate	IL1B
2-cyano-3,12-dioxooleana-1,9(11)-dien-28-oic acid ethyl amide	CCL2
2-cyano-3,12-dioxooleana-1,9(11)-dien-28-oic acid ethyl amide	IL10
2-cyano-3,12-dioxooleana-1,9(11)-dien-28-oic acid ethyl amide	IL6
2-cyano-3,12-dioxooleana-1,9(11)-dien-28-oic acid ethyl amide	TNF
(2-cyano-3,12-dioxooleana-1,9-dien-28-oic acid) trifluoroethylamide	CCL2
(2-cyano-3,12-dioxooleana-1,9-dien-28-oic acid) trifluoroethylamide	TNF
2-cyano-N-((ethylamino)carbonyl)-2-(methoxyimino)acetamide	IL1B
2-cyano-N-((ethylamino)carbonyl)-2-(methoxyimino)acetamide	IL6
2-dichlorobenzene	TNF
2-((dimethylamino)methyl)-9-hydroxythieno(2,3-c)isoquinolin-5(4H)-one	IL1B
2-((dimethylamino)methyl)-9-hydroxythieno(2,3-c)isoquinolin-5(4H)-one	TNF
2-ethylhexanol	IL2
2-ethylhexyl acrylate	CXCL8
2-ethylhexyldiphenylphosphate	IL1B
2-ethylhexyldiphenylphosphate	IL6
2-ethylhexyldiphenylphosphate	MUC1
2''-galloylhyperin	IL6
2''-galloylhyperin	TNF
2'-hydroxychalcone	IL6
2-hydroxyethyl acrylate	TNF
2'-hydroxyflavanone	CCL2
2'-hydroxyflavanone	CSF3
2'-hydroxyflavanone	IL10
2'-hydroxyflavanone	IL1B
2'-hydroxyflavanone	IL2
2'-hydroxyflavanone	IL6
2'-hydroxyflavanone	TNF
2-hydroxypropyl methacrylate	CXCL8
2-methoxycinnamaldehyde	IL1B
2-Methoxyestradiol	IL1B
2-methoxy-N-(3-methyl-2-oxo-1,2,3,4-tetrahydroquinazolin-6-yl)benzenesulfonamide	CXCL8
2-methoxy-N-(3-methyl-2-oxo-1,2,3,4-tetrahydroquinazolin-6-yl)benzenesulfonamide	IL1B
2-methoxy-N-(3-methyl-2-oxo-1,2,3,4-tetrahydroquinazolin-6-yl)benzenesulfonamide	IL6
2-methoxyoestrone-3-O-sulphamate	IL6
2-methoxyoestrone-3-O-sulphamate	TNF
2-methoxypropanol	IL1B
2-methyl-1-((4-methyl-5-isoquinolinyl)sulfonyl)homopiperazine	AGT
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide	CXCL10
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide	CXCL8
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide	IL1B
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide	IL6
2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide	TNF
2-methyl-3-(2-((4-nitrooxybutyloxy)carbonyl)vinyl)phenyl ursodeoxycholic acid ester	IL1B
2-Methyl-4-chlorophenoxyacetic Acid	TNF
2-methyl-4-isothiazolin-3-one	CXCL8
2-methyl-4-isothiazolin-3-one	IL10
2-methyl-4-isothiazolin-3-one	IL1B
2-methyl-4-isothiazolin-3-one	IL6
2-methyl-4-isothiazolin-3-one	TMPRSS2
2-methyl-4-isothiazolin-3-one	TNF
2-methyl-5-HT	CXCL8
2-methyl-5-HT	IL1B
2-methyl-5-HT	IL6
2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one	IL1B
2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one	TNF
2-naphthoylethyltrimethylammonium	IL10
2-naphthoylethyltrimethylammonium	IL6
2-naphthoylethyltrimethylammonium	TNF
2-Naphthylamine	BTK
2-Naphthylamine	IL10
2-nitro-4-phenylenediamine	IL2RA
2-nitrofluorene	CXCL10
2-nitrofluorene	CXCL8
2-nitronaphthalene	CXCL8
2-nitropropane	IL2RA
2-nitrotoluene	IL7
2-nonynoic acid methyl ester	CXCL8
2-oxothiazolidine-4-carboxylic acid	IL1B
2-Propanol	CCL2
2-Propanol	IL6
2-Propanol	TNF
2-quinoxaline-carboxamide-N-adamantan-1-yl	IL1B
2-quinoxaline-carboxamide-N-adamantan-1-yl	TNF
(2S,4R)-methyl-1-acetyl-4-(N-(4-bromophenyl)sulfamoyloxy)pyrrolidine-2-carboxylate	TNF
(2-tert-butoxy-1-(2-cyclohexyl-1-(1-formyl-2-(2-oxopyrrolidin-3-yl)ethylcarbamoyl)ethylcarbamoyl)propyl)carbamic acid benzyl ester	
2-tert-butyl-4-quinone	IL1B
2-tert-butyl-9-fluoro-3,6-dihydro-7H-benz(h)imidazo(4,5-f)isoquinoline-7-one	IL6
2-tert-butylhydroquinone	CCL2
2-tert-butylhydroquinone	CXCL8
2-tert-butylhydroquinone	IL10
2-tert-butylhydroquinone	IL1B
2-tert-butylhydroquinone	IL2
2-tert-butylhydroquinone	IL2RA
2-tert-butylhydroquinone	IL6
2-tert-butylhydroquinone	TNF
2-tetradecylglycidic acid	AGT
2-thiomalic acid	TNF
2-xylene	CXCL8
3-(2,4-diamino-6-(3-hydroxyphenyl)pteridin-7-yl)phenol	TNF
3-(2,4-dichloro-5-methoxyphenyl)-2-sulfanyl-4(3H)-quinazolinone	IL1B
3-(2,4-dichloro-5-methoxyphenyl)-2-sulfanyl-4(3H)-quinazolinone	TNF
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	CCL2
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	CCL3
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	CXCL10
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	CXCL8
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	IL1B
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	IL2
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	IL6
3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol	TNF
3-(2-hydroxy-4-(2-methylnonan-2-yl)phenyl)cyclohexan-1-ol	CXCL8
3-(2-hydroxy-4-(2-methylnonan-2-yl)phenyl)cyclohexan-1-ol	IL10
3-(2-hydroxy-4-(2-methylnonan-2-yl)phenyl)cyclohexan-1-ol	IL1B
3-(2-hydroxy-4-(2-methylnonan-2-yl)phenyl)cyclohexan-1-ol	IL6
3-(2-hydroxy-4-(2-methylnonan-2-yl)phenyl)cyclohexan-1-ol	TNF
3,3',4',5-tetrachlorosalicylanilide	CXCL8
3,3',4,5'-tetrahydroxystilbene	CCL2
3,3',4,5'-tetrahydroxystilbene	CXCL8
3,3',4,5'-tetrahydroxystilbene	IL6
3,3',4,5'-tetrahydroxystilbene	TNF
3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione	IL6
3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione	TNF
3-(3-chloro-4-methoxyphenyl)-1,1-dimethylurea	TNF
3,3'-diindolylmethane	IL2
3,3'-diindolylmethane	IL6
3,3'-diindolylmethane	TNF
3,3'-iminodipropionitrile	IL1B
3,3'-iminodipropionitrile	IL6
3,3'-iminodipropionitrile	TNF
3-(3-pyridinyl)-1-(4-pyridinyl)-2-propen-1-one	IL1B
3-(3-pyridinyl)-1-(4-pyridinyl)-2-propen-1-one	IL6
3-(3-pyridinyl)-1-(4-pyridinyl)-2-propen-1-one	TNF
3,4,3',4'-tetrachlorobiphenyl	AGT
3,4,3',4'-tetrachlorobiphenyl	CCL2
3,4,3',4'-tetrachlorobiphenyl	CRP
3,4,3',4'-tetrachlorobiphenyl	IL1B
3,4,3',4'-tetrachlorobiphenyl	IL6
3,4,3',4'-tetrachlorobiphenyl	SELE
3,4,3',4'-tetrachlorobiphenyl	TMEM106B
3,4,3',4'-tetrachlorobiphenyl	TNF
3-(4-(4-((1-(2-chlorophenyl)ethoxy)carbonyl amino)-3-methyl-5-isoxazolyl) benzylsulfanyl) propanoic acid	IL6
3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine	TNF
3,4,5,3',4',5'-hexachlorobiphenyl	IL2
3,4,5,3',4'-pentachlorobiphenyl	CCL2
3,4,5,3',4'-pentachlorobiphenyl	CCL3
3,4,5,3',4'-pentachlorobiphenyl	CRP
3,4,5,3',4'-pentachlorobiphenyl	CSF3
3,4,5,3',4'-pentachlorobiphenyl	CXCL10
3,4,5,3',4'-pentachlorobiphenyl	CXCL8
3,4,5,3',4'-pentachlorobiphenyl	ICAM5
3,4,5,3',4'-pentachlorobiphenyl	IL10
3,4,5,3',4'-pentachlorobiphenyl	IL1B
3,4,5,3',4'-pentachlorobiphenyl	IL2
3,4,5,3',4'-pentachlorobiphenyl	IL6
3,4,5,3',4'-pentachlorobiphenyl	OAS1
3,4,5,3',4'-pentachlorobiphenyl	SELE
3,4,5,3',4'-pentachlorobiphenyl	TNF
3,4,5,3',4'-pentachlorobiphenyl	UGCG
3,4,5,4'-tetramethoxystilbene	CXCL8
3,4,5,4'-tetramethoxystilbene	SELE
3,4,5,4'-tetramethoxystilbene	TNF
3,4,5-trihydroxy-N-(4-(thiazol-2-ylsulfamoyl)-phenyl)-benzamide	IL1B
3,4,5-trimethoxybenzaldehyde	HCK
3',4',5'-trimethoxyflavone	CXCL8
3',4',5'-trimethoxyflavone	TNF
3-(4-chlorophenyl)-3-(2-(dimethylamino)ethyl)isochroman-1-one	IL1B
3-(4-chlorophenyl)-3-(2-(dimethylamino)ethyl)isochroman-1-one	TNF
3-(4-chlorophenylselanyl)-1-methyl-1H-indole	IL1B
3-(4-chlorophenylselanyl)-1-methyl-1H-indole	TNF
3,4-dichloroaniline	MUC1
3,4-Dichloro-N-methyl-N-(2-(1-pyrrolidinyl)-cyclohexyl)-benzeneacetamide, (trans)-Isomer	AGT
3,4-dichloropropionanilide	IL2
3,4-dihydroxybenzohydroxamic acid	CCL2
3,4-dihydroxybenzohydroxamic acid	CCL3
3,4-dihydroxybenzohydroxamic acid	CSF3
3,4-dihydroxybenzohydroxamic acid	CXCL10
3,4-dihydroxybenzohydroxamic acid	IL10
3,4-dihydroxybenzohydroxamic acid	IL6
3,4-dihydroxybenzohydroxamic acid	TNF
3',4'-dihydroxyflavone	CCL2
3',4'-dihydroxyflavone	IL1B
3',4'-dihydroxyflavone	IL6
(3,4-dihydroxyphenylamino)-2-imidazoline	AGT
3,4-dihydroxyphenylethanol	IL6
