GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
unknown RT 12.819965	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.733896682556395	metabolite-metabolite	0.733896682556395
Creatinine, 3TMS Derivative RT12.941566	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.784114602537109	metabolite-metabolite	0.784114602537109
Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.662152165545373	metabolite-metabolite	0.662152165545373
unknown RT 14.104802	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.905959778729644	metabolite-metabolite	0.905959778729644
Sugar RT14.65062	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.880855155265408	metabolite-metabolite	0.880855155265408
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	1	metabolite-metabolite	1
unknown RT 16.698449	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.870064077188893	metabolite-metabolite	0.870064077188893
unknown RT 16.995233	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.720031330221946	metabolite-metabolite	0.720031330221946
L-Kynurenine RT18.688449	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.644691986344029	metabolite-metabolite	0.644691986344029
Pseudo uridine penta-tms RT19.994184	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.811629407298054	metabolite-metabolite	0.811629407298054
Xylonic Acid Total	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.800957546072096	metabolite-metabolite	0.800957546072096
Sugar RT14.882448	Sugar RT14.882448	1	metabolite-metabolite	1
L-Glutamine, 3TMS derivative RT15.188844	L-Glutamine, 3TMS derivative RT15.188844	1	metabolite-metabolite	1
Phosphorylethanolamine, 4TMS derivative RT15.271004	Phosphorylethanolamine, 4TMS derivative RT15.271004	1	metabolite-metabolite	1
unknown RT 12.281912	Sugar RT15.498817	0.905814777492921	metabolite-metabolite	0.905814777492921
unknown RT 12.857088	Sugar RT15.498817	0.877404782120456	metabolite-metabolite	0.877404782120456
unknown RT 13.449509	Sugar RT15.498817	0.88098536576923	metabolite-metabolite	0.88098536576923
unknown RT 14.212299	Sugar RT15.498817	0.862937829327427	metabolite-metabolite	0.862937829327427
unknown RT 14.608491	Sugar RT15.498817	0.851420825939338	metabolite-metabolite	0.851420825939338
Sugar RT15.498817	Sugar RT15.498817	1	metabolite-metabolite	1
Sugar RT16.3187	Sugar RT15.498817	0.975034102767741	metabolite-metabolite	0.975034102767741
Sugar RT17.084061	Sugar RT15.498817	0.972496101433877	metabolite-metabolite	0.972496101433877
Sugar RT17.885434	Sugar RT15.498817	0.921860595673631	metabolite-metabolite	0.921860595673631
unknown RT 17.919809	Sugar RT15.498817	0.871081332688391	metabolite-metabolite	0.871081332688391
Hypoxanthine, 2TMS RT15.51998 	Hypoxanthine, 2TMS RT15.51998 	1	metabolite-metabolite	1
unknown RT 15.67915	unknown RT 15.67915	1	metabolite-metabolite	1
Sugar RT15.948677	Sugar RT15.948677	1	metabolite-metabolite	1
L-Threonine, 3TMS derivative RT10.986218	unknown RT 15.972121	0.73709396007375	metabolite-metabolite	0.73709396007375
unknown RT 15.972121	unknown RT 15.972121	1	metabolite-metabolite	1
unknown RT 16.00869	unknown RT 16.00869	1	metabolite-metabolite	1
Sugar RT16.115755	Sugar RT16.115755	1	metabolite-metabolite	1
Sugar RT16.206201	Sugar RT16.115755	0.865495630748266	metabolite-metabolite	0.865495630748266
Sugar RT16.115755	Sugar RT16.206201	0.865495630748266	metabolite-metabolite	0.865495630748266
Sugar RT16.206201	Sugar RT16.206201	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.252331	1	metabolite-metabolite	1
Sugar RT16.542108	Sugar RT16.252331	0.749687371134553	metabolite-metabolite	0.749687371134553
Sugar RT16.902669	Sugar RT16.252331	0.738608346810708	metabolite-metabolite	0.738608346810708
Sugar RT17.51909	Sugar RT16.252331	0.670422985726677	metabolite-metabolite	0.670422985726677
unknown RT 12.281912	Sugar RT16.3187	0.899606837354383	metabolite-metabolite	0.899606837354383
unknown RT 12.857088	Sugar RT16.3187	0.867572178991599	metabolite-metabolite	0.867572178991599
unknown RT 13.449509	Sugar RT16.3187	0.875171686238795	metabolite-metabolite	0.875171686238795
unknown RT 14.212299	Sugar RT16.3187	0.861346932392851	metabolite-metabolite	0.861346932392851
unknown RT 14.608491	Sugar RT16.3187	0.85430114401351	metabolite-metabolite	0.85430114401351
Sugar RT15.498817	Sugar RT16.3187	0.975034102767741	metabolite-metabolite	0.975034102767741
Sugar RT16.3187	Sugar RT16.3187	1	metabolite-metabolite	1
Sugar RT17.084061	Sugar RT16.3187	0.999243643309185	metabolite-metabolite	0.999243643309185
Sugar RT17.885434	Sugar RT16.3187	0.930003343275814	metabolite-metabolite	0.930003343275814
unknown RT 17.919809	Sugar RT16.3187	0.889752262950435	metabolite-metabolite	0.889752262950435
unknown RT 16.414903	unknown RT 16.414903	1	metabolite-metabolite	1
unknown RT 16.503116	unknown RT 16.414903	0.987397948065836	metabolite-metabolite	0.987397948065836
unknown RT 16.414903	unknown RT 16.503116	0.987397948065836	metabolite-metabolite	0.987397948065836
unknown RT 16.503116	unknown RT 16.503116	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.542108	0.749687371134553	metabolite-metabolite	0.749687371134553
Sugar RT16.542108	Sugar RT16.542108	1	metabolite-metabolite	1
Sugar RT16.902669	Sugar RT16.542108	0.945944491058706	metabolite-metabolite	0.945944491058706
unknown RT 17.204747	Sugar RT16.542108	0.566783650158349	metabolite-metabolite	0.566783650158349
Sugar RT17.51909	Sugar RT16.542108	0.929863162640122	metabolite-metabolite	0.929863162640122
L-Methionine, 2TMS derivative RT12.546672	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	0.753586934017415	metabolite-metabolite	0.753586934017415
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	1	metabolite-metabolite	1
Tyrosine, 3TMS derivative RT16.755616	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	0.77423171322211	metabolite-metabolite	0.77423171322211
Sugar RT16.657726	Sugar RT16.657726	1	metabolite-metabolite	1
unknown RT 5.349937	unknown RT 16.698449	0.823689974385624	metabolite-metabolite	0.823689974385624
unknown RT 7.600111	unknown RT 16.698449	0.779624034305088	metabolite-metabolite	0.779624034305088
unknown RT 11.284935	unknown RT 16.698449	0.68882360913767	metabolite-metabolite	0.68882360913767
Sugar RT12.311732	unknown RT 16.698449	0.829982246278213	metabolite-metabolite	0.829982246278213
Sugar RT12.405521	unknown RT 16.698449	0.859986751831218	metabolite-metabolite	0.859986751831218
unknown RT 12.819965	unknown RT 16.698449	0.631392592596376	metabolite-metabolite	0.631392592596376
Creatinine, 3TMS Derivative RT12.941566	unknown RT 16.698449	0.752650756763829	metabolite-metabolite	0.752650756763829
unknown RT 14.104802	unknown RT 16.698449	0.85058328307519	metabolite-metabolite	0.85058328307519
Sugar RT14.65062	unknown RT 16.698449	0.883592550953653	metabolite-metabolite	0.883592550953653
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 16.698449	0.870064077188893	metabolite-metabolite	0.870064077188893
unknown RT 16.698449	unknown RT 16.698449	1	metabolite-metabolite	1
unknown RT 16.995233	unknown RT 16.698449	0.758674182116437	metabolite-metabolite	0.758674182116437
Sugar acid RT17.285215	unknown RT 16.698449	0.756323054337166	metabolite-metabolite	0.756323054337166
Pseudo uridine penta-tms RT19.994184	unknown RT 16.698449	0.860124836135123	metabolite-metabolite	0.860124836135123
Xylonic Acid Total	unknown RT 16.698449	0.793007217336988	metabolite-metabolite	0.793007217336988
unknown RT 16.720675	unknown RT 16.720675	1	metabolite-metabolite	1
L-Methionine, 2TMS derivative RT12.546672	Tyrosine, 3TMS derivative RT16.755616	0.635681660639394	metabolite-metabolite	0.635681660639394
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	Tyrosine, 3TMS derivative RT16.755616	0.77423171322211	metabolite-metabolite	0.77423171322211
Tyrosine, 3TMS derivative RT16.755616	Tyrosine, 3TMS derivative RT16.755616	1	metabolite-metabolite	1
unknown RT 16.881142	unknown RT 16.881142	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.902669	0.738608346810708	metabolite-metabolite	0.738608346810708
Sugar RT16.542108	Sugar RT16.902669	0.945944491058706	metabolite-metabolite	0.945944491058706
Sugar RT16.902669	Sugar RT16.902669	1	metabolite-metabolite	1
unknown RT 17.204747	Sugar RT16.902669	0.532453993617723	metabolite-metabolite	0.532453993617723
Sugar RT17.51909	Sugar RT16.902669	0.879371178314707	metabolite-metabolite	0.879371178314707
unknown RT 5.349937	unknown RT 16.995233	0.770500344279965	metabolite-metabolite	0.770500344279965
Sugar RT11.180625	unknown RT 16.995233	0.764176891366875	metabolite-metabolite	0.764176891366875
unknown RT 11.284935	unknown RT 16.995233	0.64397229474684	metabolite-metabolite	0.64397229474684
Sugar RT12.311732	unknown RT 16.995233	0.768764831726342	metabolite-metabolite	0.768764831726342
Sugar RT12.405521	unknown RT 16.995233	0.772830043329325	metabolite-metabolite	0.772830043329325
unknown RT 12.819965	unknown RT 16.995233	0.590967627868341	metabolite-metabolite	0.590967627868341
Creatinine, 3TMS Derivative RT12.941566	unknown RT 16.995233	0.651071858619593	metabolite-metabolite	0.651071858619593
unknown RT 14.104802	unknown RT 16.995233	0.735873959151723	metabolite-metabolite	0.735873959151723
Sugar RT14.65062	unknown RT 16.995233	0.751323934634266	metabolite-metabolite	0.751323934634266
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 16.995233	0.720031330221946	metabolite-metabolite	0.720031330221946
unknown RT 16.698449	unknown RT 16.995233	0.758674182116437	metabolite-metabolite	0.758674182116437
unknown RT 16.995233	unknown RT 16.995233	1	metabolite-metabolite	1
Sugar acid RT17.285215	unknown RT 16.995233	0.808216548798158	metabolite-metabolite	0.808216548798158
Pseudo uridine penta-tms RT19.994184	unknown RT 16.995233	0.7493357051909	metabolite-metabolite	0.7493357051909
Xylonic Acid Total	unknown RT 16.995233	0.743806912003979	metabolite-metabolite	0.743806912003979
Gluconic Acid	unknown RT 16.995233	0.764340026821659	metabolite-metabolite	0.764340026821659
unknown RT 12.281912	Sugar RT17.084061	0.899274908350489	metabolite-metabolite	0.899274908350489
unknown RT 12.857088	Sugar RT17.084061	0.866450777636133	metabolite-metabolite	0.866450777636133
unknown RT 13.449509	Sugar RT17.084061	0.874939637973482	metabolite-metabolite	0.874939637973482
unknown RT 14.212299	Sugar RT17.084061	0.863320456207518	metabolite-metabolite	0.863320456207518
unknown RT 14.608491	Sugar RT17.084061	0.855710914310948	metabolite-metabolite	0.855710914310948
Sugar RT15.498817	Sugar RT17.084061	0.972496101433877	metabolite-metabolite	0.972496101433877
Sugar RT16.3187	Sugar RT17.084061	0.999243643309185	metabolite-metabolite	0.999243643309185
Sugar RT17.084061	Sugar RT17.084061	1	metabolite-metabolite	1
Sugar RT17.885434	Sugar RT17.084061	0.931992292098164	metabolite-metabolite	0.931992292098164
unknown RT 17.919809	Sugar RT17.084061	0.892013554706325	metabolite-metabolite	0.892013554706325
unknown RT 17.119627	unknown RT 17.119627	1	metabolite-metabolite	1
Sugar RT16.542108	unknown RT 17.204747	0.566783650158349	metabolite-metabolite	0.566783650158349
Sugar RT16.902669	unknown RT 17.204747	0.532453993617723	metabolite-metabolite	0.532453993617723
unknown RT 17.204747	unknown RT 17.204747	1	metabolite-metabolite	1
Sugar RT17.51909	unknown RT 17.204747	0.593424287290028	metabolite-metabolite	0.593424287290028
Sugar RT12.311732	Sugar acid RT17.285215	0.761445827996479	metabolite-metabolite	0.761445827996479
Sugar RT12.405521	Sugar acid RT17.285215	0.758010247436183	metabolite-metabolite	0.758010247436183
Sugar RT14.65062	Sugar acid RT17.285215	0.727691981991099	metabolite-metabolite	0.727691981991099
unknown RT 16.698449	Sugar acid RT17.285215	0.756323054337166	metabolite-metabolite	0.756323054337166
unknown RT 16.995233	Sugar acid RT17.285215	0.808216548798158	metabolite-metabolite	0.808216548798158
Sugar acid RT17.285215	Sugar acid RT17.285215	1	metabolite-metabolite	1
Gluconic Acid	Sugar acid RT17.285215	0.963791887189897	metabolite-metabolite	0.963791887189897
Sugar RT16.252331	Sugar RT17.51909	0.670422985726677	metabolite-metabolite	0.670422985726677
Sugar RT16.542108	Sugar RT17.51909	0.929863162640122	metabolite-metabolite	0.929863162640122
Sugar RT16.902669	Sugar RT17.51909	0.879371178314707	metabolite-metabolite	0.879371178314707
unknown RT 17.204747	Sugar RT17.51909	0.593424287290028	metabolite-metabolite	0.593424287290028
Sugar RT17.51909	Sugar RT17.51909	1	metabolite-metabolite	1
Palmitic Acid, TMS derivative RT17.715581	Palmitic Acid, TMS derivative RT17.715581	1	metabolite-metabolite	1
unknown RT 12.281912	Sugar RT17.885434	0.893360019715579	metabolite-metabolite	0.893360019715579
unknown RT 12.857088	Sugar RT17.885434	0.882117827666614	metabolite-metabolite	0.882117827666614
unknown RT 13.449509	Sugar RT17.885434	0.878854007120002	metabolite-metabolite	0.878854007120002
unknown RT 14.212299	Sugar RT17.885434	0.868956971273279	metabolite-metabolite	0.868956971273279
unknown RT 14.608491	Sugar RT17.885434	0.863880293828147	metabolite-metabolite	0.863880293828147
Sugar RT15.498817	Sugar RT17.885434	0.921860595673631	metabolite-metabolite	0.921860595673631
Sugar RT16.3187	Sugar RT17.885434	0.930003343275814	metabolite-metabolite	0.930003343275814
Sugar RT17.084061	Sugar RT17.885434	0.931992292098164	metabolite-metabolite	0.931992292098164
Sugar RT17.885434	Sugar RT17.885434	1	metabolite-metabolite	1
unknown RT 17.919809	Sugar RT17.885434	0.881556497051999	metabolite-metabolite	0.881556497051999
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 17.919809	0.812742865894761	metabolite-metabolite	0.812742865894761
unknown RT 12.281912	unknown RT 17.919809	0.935513026485052	metabolite-metabolite	0.935513026485052
unknown RT 12.857088	unknown RT 17.919809	0.93003285747828	metabolite-metabolite	0.93003285747828
unknown RT 13.237562	unknown RT 17.919809	0.78853243944033	metabolite-metabolite	0.78853243944033
unknown RT 13.449509	unknown RT 17.919809	0.930984244669485	metabolite-metabolite	0.930984244669485
unknown RT 14.212299	unknown RT 17.919809	0.940628123803153	metabolite-metabolite	0.940628123803153
unknown RT 14.608491	unknown RT 17.919809	0.928459416711364	metabolite-metabolite	0.928459416711364
Sugar RT15.498817	unknown RT 17.919809	0.871081332688391	metabolite-metabolite	0.871081332688391
Sugar RT16.3187	unknown RT 17.919809	0.889752262950435	metabolite-metabolite	0.889752262950435
Sugar RT17.084061	unknown RT 17.919809	0.892013554706325	metabolite-metabolite	0.892013554706325
Sugar RT17.885434	unknown RT 17.919809	0.881556497051999	metabolite-metabolite	0.881556497051999
unknown RT 17.919809	unknown RT 17.919809	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 17.941004	0.7932064180872	metabolite-metabolite	0.7932064180872
unknown RT 17.941004	unknown RT 17.941004	1	metabolite-metabolite	1
unknown RT 18.033807	unknown RT 17.941004	0.769999892673325	metabolite-metabolite	0.769999892673325
unknown RT 18.973435	unknown RT 17.941004	0.885298871675868	metabolite-metabolite	0.885298871675868
unknown RT 17.941004	unknown RT 18.033807	0.769999892673325	metabolite-metabolite	0.769999892673325
unknown RT 18.033807	unknown RT 18.033807	1	metabolite-metabolite	1
unknown RT 18.973435	unknown RT 18.033807	0.816943509199028	metabolite-metabolite	0.816943509199028
Creatinine, 3TMS Derivative RT12.941566	Inositol RT18.082993	0.636405173514378	metabolite-metabolite	0.636405173514378
Inositol RT18.082993	Inositol RT18.082993	1	metabolite-metabolite	1
Naproxen, TMS derivative RT18.090047	Naproxen, TMS derivative RT18.090047	1	metabolite-metabolite	1
Uric acid RT18.13225	Uric acid RT18.13225	1	metabolite-metabolite	1
unknown RT 18.410997	unknown RT 18.410997	1	metabolite-metabolite	1
unknown RT 18.478476	unknown RT 18.478476	1	metabolite-metabolite	1
Iminodiacetic acid RT12.666785	unknown RT 18.560954	0.716958073237256	metabolite-metabolite	0.716958073237256
unknown RT 18.560954	unknown RT 18.560954	1	metabolite-metabolite	1
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	L-Kynurenine RT18.688449	0.644691986344029	metabolite-metabolite	0.644691986344029
L-Kynurenine RT18.688449	L-Kynurenine RT18.688449	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 18.973435	0.913673221593962	metabolite-metabolite	0.913673221593962
unknown RT 17.941004	unknown RT 18.973435	0.885298871675868	metabolite-metabolite	0.885298871675868
unknown RT 18.033807	unknown RT 18.973435	0.816943509199028	metabolite-metabolite	0.816943509199028
unknown RT 18.973435	unknown RT 18.973435	1	metabolite-metabolite	1
Tryptophan, 3TMS derivative RT19.033344	Tryptophan, 3TMS derivative RT19.033344	1	metabolite-metabolite	1
unknown RT 19.156262	unknown RT 19.156262	1	metabolite-metabolite	1
Sugar RT19.222404	Sugar RT19.222404	1	metabolite-metabolite	1
Stearic acid, TMS derivative RT19.342316	Stearic acid, TMS derivative RT19.342316	1	metabolite-metabolite	1
unknown RT 5.349937	Pseudo uridine penta-tms RT19.994184	0.800426137535031	metabolite-metabolite	0.800426137535031
