GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
unknown RT 12.819965	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.774893989339606	metabolite-metabolite	0.774893989339606
Creatinine, 3TMS Derivative RT12.941566	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.755071171328585	metabolite-metabolite	0.755071171328585
Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.757253284746976	metabolite-metabolite	0.757253284746976
unknown RT 14.104802	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.886943085600199	metabolite-metabolite	0.886943085600199
Sugar RT14.65062	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.867567568569916	metabolite-metabolite	0.867567568569916
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	1	metabolite-metabolite	1
unknown RT 16.698449	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.854847796919369	metabolite-metabolite	0.854847796919369
unknown RT 16.995233	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.839256949105868	metabolite-metabolite	0.839256949105868
L-Kynurenine RT18.688449	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.820682654576643	metabolite-metabolite	0.820682654576643
Pseudo uridine penta-tms RT19.994184	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.767997658797409	metabolite-metabolite	0.767997658797409
Xylonic Acid Total	Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	0.896232425478094	metabolite-metabolite	0.896232425478094
Sugar RT14.882448	Sugar RT14.882448	1	metabolite-metabolite	1
L-Glutamine, 3TMS derivative RT15.188844	L-Glutamine, 3TMS derivative RT15.188844	1	metabolite-metabolite	1
Phosphorylethanolamine, 4TMS derivative RT15.271004	Phosphorylethanolamine, 4TMS derivative RT15.271004	1	metabolite-metabolite	1
unknown RT 12.281912	Sugar RT15.498817	0.927125110856966	metabolite-metabolite	0.927125110856966
unknown RT 12.857088	Sugar RT15.498817	0.922379070839905	metabolite-metabolite	0.922379070839905
unknown RT 13.449509	Sugar RT15.498817	0.914652757480488	metabolite-metabolite	0.914652757480488
unknown RT 14.212299	Sugar RT15.498817	0.843959408669916	metabolite-metabolite	0.843959408669916
unknown RT 14.608491	Sugar RT15.498817	0.793075321063771	metabolite-metabolite	0.793075321063771
Sugar RT15.498817	Sugar RT15.498817	1	metabolite-metabolite	1
Sugar RT16.3187	Sugar RT15.498817	0.980534281512	metabolite-metabolite	0.980534281512
Sugar RT17.084061	Sugar RT15.498817	0.978687992190722	metabolite-metabolite	0.978687992190722
Sugar RT17.885434	Sugar RT15.498817	0.851263446871133	metabolite-metabolite	0.851263446871133
unknown RT 17.919809	Sugar RT15.498817	0.781882827206869	metabolite-metabolite	0.781882827206869
Hypoxanthine, 2TMS RT15.51998 	Hypoxanthine, 2TMS RT15.51998 	1	metabolite-metabolite	1
unknown RT 15.67915	unknown RT 15.67915	1	metabolite-metabolite	1
Sugar RT15.948677	Sugar RT15.948677	1	metabolite-metabolite	1
L-Threonine, 3TMS derivative RT10.986218	unknown RT 15.972121	0.784582468523447	metabolite-metabolite	0.784582468523447
unknown RT 15.972121	unknown RT 15.972121	1	metabolite-metabolite	1
unknown RT 16.00869	unknown RT 16.00869	1	metabolite-metabolite	1
Sugar RT16.115755	Sugar RT16.115755	1	metabolite-metabolite	1
Sugar RT16.206201	Sugar RT16.115755	0.676651405856129	metabolite-metabolite	0.676651405856129
Sugar RT16.115755	Sugar RT16.206201	0.676651405856129	metabolite-metabolite	0.676651405856129
Sugar RT16.206201	Sugar RT16.206201	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.252331	1	metabolite-metabolite	1
Sugar RT16.542108	Sugar RT16.252331	0.932391535690675	metabolite-metabolite	0.932391535690675
Sugar RT16.902669	Sugar RT16.252331	0.814640749502887	metabolite-metabolite	0.814640749502887
Sugar RT17.51909	Sugar RT16.252331	0.83723352947423	metabolite-metabolite	0.83723352947423
unknown RT 12.281912	Sugar RT16.3187	0.948325421171232	metabolite-metabolite	0.948325421171232
unknown RT 12.857088	Sugar RT16.3187	0.938841097816772	metabolite-metabolite	0.938841097816772
unknown RT 13.449509	Sugar RT16.3187	0.923597267550841	metabolite-metabolite	0.923597267550841
unknown RT 14.212299	Sugar RT16.3187	0.873667781996077	metabolite-metabolite	0.873667781996077
unknown RT 14.608491	Sugar RT16.3187	0.815903987997549	metabolite-metabolite	0.815903987997549
Sugar RT15.498817	Sugar RT16.3187	0.980534281512	metabolite-metabolite	0.980534281512
Sugar RT16.3187	Sugar RT16.3187	1	metabolite-metabolite	1
Sugar RT17.084061	Sugar RT16.3187	0.999477881343515	metabolite-metabolite	0.999477881343515
Sugar RT17.885434	Sugar RT16.3187	0.878243556305228	metabolite-metabolite	0.878243556305228
unknown RT 17.919809	Sugar RT16.3187	0.800112143295173	metabolite-metabolite	0.800112143295173
unknown RT 16.414903	unknown RT 16.414903	1	metabolite-metabolite	1
unknown RT 16.503116	unknown RT 16.414903	0.987645413370858	metabolite-metabolite	0.987645413370858
unknown RT 16.414903	unknown RT 16.503116	0.987645413370858	metabolite-metabolite	0.987645413370858
unknown RT 16.503116	unknown RT 16.503116	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.542108	0.932391535690675	metabolite-metabolite	0.932391535690675
Sugar RT16.542108	Sugar RT16.542108	1	metabolite-metabolite	1
Sugar RT16.902669	Sugar RT16.542108	0.942583324895741	metabolite-metabolite	0.942583324895741
unknown RT 17.204747	Sugar RT16.542108	0.807664937398918	metabolite-metabolite	0.807664937398918
Sugar RT17.51909	Sugar RT16.542108	0.930146530322494	metabolite-metabolite	0.930146530322494
L-Methionine, 2TMS derivative RT12.546672	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	0.842658375954688	metabolite-metabolite	0.842658375954688
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	1	metabolite-metabolite	1
Tyrosine, 3TMS derivative RT16.755616	L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	0.880936565810017	metabolite-metabolite	0.880936565810017
Sugar RT16.657726	Sugar RT16.657726	1	metabolite-metabolite	1
unknown RT 5.349937	unknown RT 16.698449	0.783791553561862	metabolite-metabolite	0.783791553561862
unknown RT 7.600111	unknown RT 16.698449	0.788950058136	metabolite-metabolite	0.788950058136
unknown RT 11.284935	unknown RT 16.698449	0.873887064628048	metabolite-metabolite	0.873887064628048
Sugar RT12.311732	unknown RT 16.698449	0.832579514580581	metabolite-metabolite	0.832579514580581
Sugar RT12.405521	unknown RT 16.698449	0.827435028733256	metabolite-metabolite	0.827435028733256
unknown RT 12.819965	unknown RT 16.698449	0.702215959905593	metabolite-metabolite	0.702215959905593
Creatinine, 3TMS Derivative RT12.941566	unknown RT 16.698449	0.752609421606103	metabolite-metabolite	0.752609421606103
unknown RT 14.104802	unknown RT 16.698449	0.800885384901383	metabolite-metabolite	0.800885384901383
Sugar RT14.65062	unknown RT 16.698449	0.743443476077968	metabolite-metabolite	0.743443476077968
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 16.698449	0.854847796919369	metabolite-metabolite	0.854847796919369
unknown RT 16.698449	unknown RT 16.698449	1	metabolite-metabolite	1
unknown RT 16.995233	unknown RT 16.698449	0.719084105792028	metabolite-metabolite	0.719084105792028
Sugar acid RT17.285215	unknown RT 16.698449	0.785499359839368	metabolite-metabolite	0.785499359839368
Pseudo uridine penta-tms RT19.994184	unknown RT 16.698449	0.730950445271529	metabolite-metabolite	0.730950445271529
Xylonic Acid Total	unknown RT 16.698449	0.840337453635001	metabolite-metabolite	0.840337453635001
unknown RT 16.720675	unknown RT 16.720675	1	metabolite-metabolite	1
L-Methionine, 2TMS derivative RT12.546672	Tyrosine, 3TMS derivative RT16.755616	0.817024283097452	metabolite-metabolite	0.817024283097452
L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669	Tyrosine, 3TMS derivative RT16.755616	0.880936565810017	metabolite-metabolite	0.880936565810017
Tyrosine, 3TMS derivative RT16.755616	Tyrosine, 3TMS derivative RT16.755616	1	metabolite-metabolite	1
unknown RT 16.881142	unknown RT 16.881142	1	metabolite-metabolite	1
Sugar RT16.252331	Sugar RT16.902669	0.814640749502887	metabolite-metabolite	0.814640749502887
Sugar RT16.542108	Sugar RT16.902669	0.942583324895741	metabolite-metabolite	0.942583324895741
Sugar RT16.902669	Sugar RT16.902669	1	metabolite-metabolite	1
unknown RT 17.204747	Sugar RT16.902669	0.804208552277839	metabolite-metabolite	0.804208552277839
Sugar RT17.51909	Sugar RT16.902669	0.850777274576312	metabolite-metabolite	0.850777274576312
unknown RT 5.349937	unknown RT 16.995233	0.846420740536361	metabolite-metabolite	0.846420740536361
Sugar RT11.180625	unknown RT 16.995233	0.772864953889438	metabolite-metabolite	0.772864953889438
unknown RT 11.284935	unknown RT 16.995233	0.75381818729779	metabolite-metabolite	0.75381818729779
Sugar RT12.311732	unknown RT 16.995233	0.863056940489927	metabolite-metabolite	0.863056940489927
Sugar RT12.405521	unknown RT 16.995233	0.902366919760359	metabolite-metabolite	0.902366919760359
unknown RT 12.819965	unknown RT 16.995233	0.668392882518699	metabolite-metabolite	0.668392882518699
Creatinine, 3TMS Derivative RT12.941566	unknown RT 16.995233	0.757945446730576	metabolite-metabolite	0.757945446730576
unknown RT 14.104802	unknown RT 16.995233	0.817875134003223	metabolite-metabolite	0.817875134003223
Sugar RT14.65062	unknown RT 16.995233	0.906591458187256	metabolite-metabolite	0.906591458187256
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	unknown RT 16.995233	0.839256949105868	metabolite-metabolite	0.839256949105868
unknown RT 16.698449	unknown RT 16.995233	0.719084105792028	metabolite-metabolite	0.719084105792028
unknown RT 16.995233	unknown RT 16.995233	1	metabolite-metabolite	1
Sugar acid RT17.285215	unknown RT 16.995233	0.893574352330657	metabolite-metabolite	0.893574352330657
Pseudo uridine penta-tms RT19.994184	unknown RT 16.995233	0.719822413149367	metabolite-metabolite	0.719822413149367
Xylonic Acid Total	unknown RT 16.995233	0.85706601346329	metabolite-metabolite	0.85706601346329
Gluconic Acid	unknown RT 16.995233	0.910521045706348	metabolite-metabolite	0.910521045706348
unknown RT 12.281912	Sugar RT17.084061	0.950903734032081	metabolite-metabolite	0.950903734032081
unknown RT 12.857088	Sugar RT17.084061	0.940617261511852	metabolite-metabolite	0.940617261511852
unknown RT 13.449509	Sugar RT17.084061	0.925986531694399	metabolite-metabolite	0.925986531694399
unknown RT 14.212299	Sugar RT17.084061	0.875603377048696	metabolite-metabolite	0.875603377048696
unknown RT 14.608491	Sugar RT17.084061	0.8192651287474	metabolite-metabolite	0.8192651287474
Sugar RT15.498817	Sugar RT17.084061	0.978687992190722	metabolite-metabolite	0.978687992190722
Sugar RT16.3187	Sugar RT17.084061	0.999477881343515	metabolite-metabolite	0.999477881343515
Sugar RT17.084061	Sugar RT17.084061	1	metabolite-metabolite	1
Sugar RT17.885434	Sugar RT17.084061	0.878292392484304	metabolite-metabolite	0.878292392484304
unknown RT 17.919809	Sugar RT17.084061	0.805363899256722	metabolite-metabolite	0.805363899256722
unknown RT 17.119627	unknown RT 17.119627	1	metabolite-metabolite	1
Sugar RT16.542108	unknown RT 17.204747	0.807664937398918	metabolite-metabolite	0.807664937398918
Sugar RT16.902669	unknown RT 17.204747	0.804208552277839	metabolite-metabolite	0.804208552277839
unknown RT 17.204747	unknown RT 17.204747	1	metabolite-metabolite	1
Sugar RT17.51909	unknown RT 17.204747	0.845323258816386	metabolite-metabolite	0.845323258816386
Sugar RT12.311732	Sugar acid RT17.285215	0.812707910738755	metabolite-metabolite	0.812707910738755
Sugar RT12.405521	Sugar acid RT17.285215	0.88093516176471	metabolite-metabolite	0.88093516176471
Sugar RT14.65062	Sugar acid RT17.285215	0.807301975676452	metabolite-metabolite	0.807301975676452
unknown RT 16.698449	Sugar acid RT17.285215	0.785499359839368	metabolite-metabolite	0.785499359839368
unknown RT 16.995233	Sugar acid RT17.285215	0.893574352330657	metabolite-metabolite	0.893574352330657
Sugar acid RT17.285215	Sugar acid RT17.285215	1	metabolite-metabolite	1
Gluconic Acid	Sugar acid RT17.285215	0.94726972143464	metabolite-metabolite	0.94726972143464
Sugar RT16.252331	Sugar RT17.51909	0.83723352947423	metabolite-metabolite	0.83723352947423
Sugar RT16.542108	Sugar RT17.51909	0.930146530322494	metabolite-metabolite	0.930146530322494
Sugar RT16.902669	Sugar RT17.51909	0.850777274576312	metabolite-metabolite	0.850777274576312
unknown RT 17.204747	Sugar RT17.51909	0.845323258816386	metabolite-metabolite	0.845323258816386
Sugar RT17.51909	Sugar RT17.51909	1	metabolite-metabolite	1
Palmitic Acid, TMS derivative RT17.715581	Palmitic Acid, TMS derivative RT17.715581	1	metabolite-metabolite	1
unknown RT 12.281912	Sugar RT17.885434	0.88138230739248	metabolite-metabolite	0.88138230739248
unknown RT 12.857088	Sugar RT17.885434	0.890871104006332	metabolite-metabolite	0.890871104006332
unknown RT 13.449509	Sugar RT17.885434	0.893838965459578	metabolite-metabolite	0.893838965459578
unknown RT 14.212299	Sugar RT17.885434	0.847647548729708	metabolite-metabolite	0.847647548729708
unknown RT 14.608491	Sugar RT17.885434	0.855223662986087	metabolite-metabolite	0.855223662986087
Sugar RT15.498817	Sugar RT17.885434	0.851263446871133	metabolite-metabolite	0.851263446871133
Sugar RT16.3187	Sugar RT17.885434	0.878243556305228	metabolite-metabolite	0.878243556305228
Sugar RT17.084061	Sugar RT17.885434	0.878292392484304	metabolite-metabolite	0.878292392484304
Sugar RT17.885434	Sugar RT17.885434	1	metabolite-metabolite	1
unknown RT 17.919809	Sugar RT17.885434	0.870076757515669	metabolite-metabolite	0.870076757515669
Aspartic acid, 3TMS derivative RT11.991212	unknown RT 17.919809	0.877904999827851	metabolite-metabolite	0.877904999827851
unknown RT 12.281912	unknown RT 17.919809	0.903925056672927	metabolite-metabolite	0.903925056672927
unknown RT 12.857088	unknown RT 17.919809	0.910616572429042	metabolite-metabolite	0.910616572429042
unknown RT 13.237562	unknown RT 17.919809	0.893901661204645	metabolite-metabolite	0.893901661204645
unknown RT 13.449509	unknown RT 17.919809	0.918010751598524	metabolite-metabolite	0.918010751598524
unknown RT 14.212299	unknown RT 17.919809	0.920666358407179	metabolite-metabolite	0.920666358407179
unknown RT 14.608491	unknown RT 17.919809	0.940150431890044	metabolite-metabolite	0.940150431890044
Sugar RT15.498817	unknown RT 17.919809	0.781882827206869	metabolite-metabolite	0.781882827206869
Sugar RT16.3187	unknown RT 17.919809	0.800112143295173	metabolite-metabolite	0.800112143295173
Sugar RT17.084061	unknown RT 17.919809	0.805363899256722	metabolite-metabolite	0.805363899256722
Sugar RT17.885434	unknown RT 17.919809	0.870076757515669	metabolite-metabolite	0.870076757515669
unknown RT 17.919809	unknown RT 17.919809	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 17.941004	0.868211718277314	metabolite-metabolite	0.868211718277314
unknown RT 17.941004	unknown RT 17.941004	1	metabolite-metabolite	1
unknown RT 18.033807	unknown RT 17.941004	0.835790729562516	metabolite-metabolite	0.835790729562516
unknown RT 18.973435	unknown RT 17.941004	0.89393196623606	metabolite-metabolite	0.89393196623606
unknown RT 17.941004	unknown RT 18.033807	0.835790729562516	metabolite-metabolite	0.835790729562516
unknown RT 18.033807	unknown RT 18.033807	1	metabolite-metabolite	1
unknown RT 18.973435	unknown RT 18.033807	0.940577093473899	metabolite-metabolite	0.940577093473899
Creatinine, 3TMS Derivative RT12.941566	Inositol RT18.082993	0.761148550905581	metabolite-metabolite	0.761148550905581
Inositol RT18.082993	Inositol RT18.082993	1	metabolite-metabolite	1
Naproxen, TMS derivative RT18.090047	Naproxen, TMS derivative RT18.090047	1	metabolite-metabolite	1
Uric acid RT18.13225	Uric acid RT18.13225	1	metabolite-metabolite	1
unknown RT 18.410997	unknown RT 18.410997	1	metabolite-metabolite	1
unknown RT 18.478476	unknown RT 18.478476	1	metabolite-metabolite	1
Iminodiacetic acid RT12.666785	unknown RT 18.560954	0.835082686054733	metabolite-metabolite	0.835082686054733
unknown RT 18.560954	unknown RT 18.560954	1	metabolite-metabolite	1
Quinolinic acid, bis(trimethylsilyl) ester RT14.717184	L-Kynurenine RT18.688449	0.820682654576643	metabolite-metabolite	0.820682654576643
L-Kynurenine RT18.688449	L-Kynurenine RT18.688449	1	metabolite-metabolite	1
unknown RT 7.034156	unknown RT 18.973435	0.967974550648877	metabolite-metabolite	0.967974550648877
unknown RT 17.941004	unknown RT 18.973435	0.89393196623606	metabolite-metabolite	0.89393196623606
unknown RT 18.033807	unknown RT 18.973435	0.940577093473899	metabolite-metabolite	0.940577093473899
unknown RT 18.973435	unknown RT 18.973435	1	metabolite-metabolite	1
Tryptophan, 3TMS derivative RT19.033344	Tryptophan, 3TMS derivative RT19.033344	1	metabolite-metabolite	1
unknown RT 19.156262	unknown RT 19.156262	1	metabolite-metabolite	1
Sugar RT19.222404	Sugar RT19.222404	1	metabolite-metabolite	1
Stearic acid, TMS derivative RT19.342316	Stearic acid, TMS derivative RT19.342316	1	metabolite-metabolite	1
unknown RT 5.349937	Pseudo uridine penta-tms RT19.994184	0.896486866619674	metabolite-metabolite	0.896486866619674
Sugar RT11.180625	Pseudo uridine penta-tms RT19.994184	0.703707169477782	metabolite-metabolite	0.703707169477782
unknown RT 11.284935	Pseudo uridine penta-tms RT19.994184	0.630289918641471	metabolite-metabolite	0.630289918641471
Sugar RT12.311732	Pseudo uridine penta-tms RT19.994184	0.768135061738627	metabolite-metabolite	0.768135061738627
Sugar RT12.405521	Pseudo uridine penta-tms RT19.994184	0.737844719651609	metabolite-metabolite	0.737844719651609
